year,team,SRS,SOS,FG,OPP_FG,FGA,OPP_FGA,3P,OPP_3P,3PA,OPP_3PA,2P,OPP_2P,2PA,OPP_2PA,FT,OPP_FT,FTA,OPP_FTA,ORB,OPP_ORB,DRB,OPP_DRB,TRB,OPP_TRB,AST,OPP_AST,STL,OPP_STL,BLK,OPP_BLK,TOV,OPP_TOV,PF,OPP_PF,FG%,OPP_FG%,3P%,OPP_3P%,2P%,OPP_2P%,eFG%,OPP_eFG%,FT%,OPP_FT%
2018,seton-hall,15.67,10.11,28.56,26.47,60.97,60.62,7.28,7.56,20.0,22.66,21.28,18.91,40.97,37.97,14.59,12.81,21.06,17.5,10.62,8.69,24.84,22.31,35.47,31.0,15.81,12.81,6.28,5.94,3.5,3.38,12.41,12.44,17.72,19.31,0.47,0.44,0.37,0.34,0.52,0.5,0.53,0.5,0.69,0.74
2018,north-carolina-state,12.91,6.7,29.28,27.5,62.28,59.19,7.88,6.0,21.16,19.0,21.41,21.5,41.12,40.19,14.78,13.47,21.12,19.31,10.19,9.41,21.81,22.31,32.0,31.72,16.16,13.91,7.5,6.22,3.81,4.03,11.88,14.47,18.09,18.0,0.47,0.47,0.37,0.32,0.52,0.53,0.53,0.52,0.7,0.7
2018,clemson,17.16,9.25,25.28,23.66,55.81,57.66,8.31,7.56,22.69,21.31,16.97,16.09,33.12,36.34,14.41,10.94,19.03,15.56,7.72,8.0,25.34,22.19,33.06,30.19,13.19,11.31,5.69,5.88,4.84,3.66,11.84,11.78,16.0,17.59,0.45,0.41,0.37,0.36,0.51,0.44,0.53,0.48,0.75,0.7
2018,new-mexico-state,9.06,-1.1,28.45,22.12,61.88,56.36,7.55,6.55,22.67,21.24,20.91,15.58,39.21,35.12,11.42,12.97,17.76,18.27,11.76,7.33,27.61,22.3,39.36,29.64,14.09,9.36,5.64,4.85,3.09,2.36,12.42,13.45,17.91,17.73,0.46,0.39,0.33,0.31,0.54,0.45,0.52,0.45,0.64,0.7
2018,auburn,15.97,7.29,27.12,24.56,61.78,57.78,9.75,8.06,26.62,22.78,17.38,16.5,35.16,35.0,19.38,16.12,24.66,22.19,10.81,8.69,24.41,23.09,35.22,31.78,14.44,12.81,7.44,6.16,5.41,3.28,12.12,15.0,19.84,20.66,0.44,0.43,0.37,0.35,0.49,0.47,0.52,0.5,0.78,0.72
2018,college-of-charleston,1.83,-3.29,25.82,24.33,56.18,56.0,7.7,7.09,21.15,20.3,18.12,17.24,35.03,35.7,15.76,13.0,20.76,17.27,7.39,7.94,23.21,22.88,30.61,30.82,11.42,12.12,5.18,3.94,3.61,3.21,9.21,11.33,16.36,18.15,0.46,0.43,0.36,0.35,0.52,0.48,0.53,0.5,0.77,0.74
2018,texas-christian,16.38,9.68,30.0,27.28,60.16,59.41,8.47,8.09,21.16,21.34,21.53,19.19,39.0,38.06,14.53,13.28,20.53,18.22,9.59,7.41,23.84,19.84,33.44,27.25,18.78,15.72,6.59,6.25,3.59,4.25,12.41,12.25,16.78,18.56,0.5,0.46,0.4,0.38,0.56,0.51,0.57,0.53,0.71,0.72
2018,syracuse,12.88,10.02,22.76,21.88,54.42,55.27,5.85,7.94,18.18,24.18,16.91,13.94,36.24,31.09,16.18,12.85,21.85,17.3,10.18,8.67,23.55,20.33,33.73,29.0,10.97,16.18,7.24,6.3,5.58,3.18,12.03,12.21,16.3,18.36,0.42,0.4,0.33,0.33,0.47,0.45,0.48,0.47,0.74,0.74
2018,michigan-state,22.41,7.1,28.58,22.3,56.73,60.94,8.39,7.27,20.33,21.82,20.18,15.03,36.39,39.12,15.42,12.91,20.55,17.82,9.97,8.73,28.64,18.48,38.61,27.21,19.33,12.21,4.09,6.03,7.36,2.45,12.76,9.45,18.06,19.85,0.5,0.37,0.41,0.33,0.55,0.38,0.58,0.43,0.74,0.72
2018,bucknell,4.49,-3.46,27.71,25.88,58.68,61.18,7.91,6.44,23.06,19.41,19.79,19.44,35.62,41.76,17.82,14.65,24.82,21.06,8.09,8.71,26.32,23.97,34.41,32.68,14.47,12.56,5.62,6.68,4.44,3.24,12.41,12.24,18.59,21.18,0.48,0.42,0.34,0.33,0.56,0.47,0.54,0.48,0.71,0.7
2018,rhode-island,11.81,4.61,28.09,23.53,61.12,52.25,6.81,5.25,19.47,15.88,21.28,18.28,41.66,36.38,13.19,15.59,18.66,21.25,9.84,7.44,21.81,23.19,31.66,30.62,15.28,11.41,7.5,5.56,3.47,3.09,10.5,15.31,19.03,17.44,0.46,0.45,0.35,0.33,0.51,0.51,0.52,0.5,0.7,0.73
2018,oklahoma,13.81,10.56,29.84,30.13,64.32,67.77,9.55,9.1,26.32,25.23,20.29,21.03,38.0,42.55,15.94,12.29,21.29,17.39,9.0,10.32,26.26,25.26,35.26,35.58,15.06,14.68,6.58,6.81,4.71,4.39,13.19,12.65,17.19,17.97,0.47,0.45,0.36,0.36,0.53,0.5,0.54,0.52,0.74,0.71
2018,duke,24.43,9.7,30.55,25.79,61.94,64.27,8.3,7.58,21.97,23.61,22.24,18.21,39.97,40.67,15.3,10.45,21.61,14.15,11.97,9.55,27.27,19.58,39.24,29.12,17.52,14.36,7.52,5.82,5.36,2.7,12.3,11.67,15.61,18.27,0.49,0.4,0.37,0.32,0.55,0.45,0.56,0.46,0.7,0.74
2018,iona,0.75,-2.19,28.21,28.27,61.09,61.67,9.67,7.7,24.91,21.67,18.55,20.58,36.18,40.0,13.7,11.91,18.55,18.0,7.21,9.91,23.73,25.15,30.94,35.06,15.94,14.58,6.79,5.06,3.06,2.82,11.36,12.97,17.3,17.12,0.46,0.46,0.39,0.35,0.51,0.52,0.54,0.52,0.74,0.66
2018,virginia,22.2,9.05,25.0,18.82,54.18,50.15,7.36,6.15,18.88,20.3,17.64,12.67,35.3,29.85,10.18,9.61,13.42,13.12,7.03,7.06,22.64,20.76,29.67,27.82,13.73,8.85,6.79,3.88,3.73,2.64,8.12,12.33,14.06,15.06,0.46,0.38,0.4,0.3,0.5,0.42,0.53,0.44,0.74,0.74
2018,maryland-baltimore-county,-2.02,-3.84,26.06,24.76,58.62,56.24,10.18,8.15,26.29,23.09,15.88,16.62,32.32,33.15,11.62,11.79,17.91,17.41,8.0,8.68,23.15,24.97,31.15,33.65,15.44,13.21,7.53,6.38,2.5,2.74,11.79,14.62,16.53,18.97,0.45,0.44,0.38,0.36,0.49,0.5,0.53,0.51,0.63,0.68
2018,creighton,16.35,8.1,30.78,27.62,61.94,63.84,10.44,7.88,27.78,23.94,20.34,19.75,34.16,39.91,12.28,11.09,16.44,15.22,6.28,8.09,27.47,24.66,33.75,32.75,18.0,14.0,5.66,6.06,2.66,2.94,11.09,11.28,15.0,16.19,0.5,0.43,0.37,0.32,0.6,0.5,0.58,0.49,0.74,0.73
2018,kansas-state,12.85,8.74,25.88,23.09,54.88,53.82,6.94,7.09,20.18,21.36,18.94,16.0,34.7,32.45,13.67,14.61,18.39,19.7,7.0,9.15,21.09,21.73,28.09,30.88,14.33,12.67,7.79,5.58,3.0,2.45,11.06,13.88,18.39,18.15,0.47,0.43,0.34,0.33,0.54,0.49,0.53,0.5,0.74,0.75
2018,kentucky,17.24,10.73,27.06,24.59,57.59,60.59,5.44,7.65,15.09,25.56,21.62,16.94,42.5,35.03,17.18,13.47,24.65,19.53,10.76,10.41,25.53,20.41,36.29,30.82,13.41,12.94,5.62,5.74,4.88,3.79,12.82,11.47,18.88,20.24,0.47,0.41,0.36,0.3,0.51,0.49,0.52,0.47,0.68,0.69
2018,davidson,11.02,2.57,27.34,24.25,56.66,55.47,10.69,8.31,27.31,23.59,16.66,15.94,29.34,31.88,11.06,10.75,13.88,15.88,6.0,6.81,24.47,22.31,30.47,29.12,16.84,12.69,4.78,4.75,1.97,2.5,9.12,10.28,15.03,15.81,0.48,0.44,0.38,0.35,0.57,0.5,0.58,0.51,0.78,0.67
2018,arizona,15.67,6.84,28.82,25.18,57.03,58.38,6.91,7.24,18.35,20.56,21.91,17.94,38.68,37.82,16.32,13.59,21.47,18.56,8.97,7.32,25.68,18.76,34.65,26.09,15.24,12.65,4.97,6.18,4.56,2.65,12.03,11.29,17.41,19.74,0.51,0.43,0.38,0.35,0.57,0.48,0.57,0.49,0.75,0.72
2018,buffalo,7.99,0.24,30.74,25.62,64.85,60.32,9.68,6.76,26.09,20.44,21.06,18.85,38.76,39.88,13.65,17.85,19.59,24.29,10.26,8.91,25.18,23.71,35.44,32.62,16.94,11.35,6.38,5.79,4.21,3.76,12.5,13.41,21.15,18.41,0.48,0.43,0.38,0.33,0.54,0.48,0.55,0.48,0.69,0.73
2018,miami-fl,12.83,6.96,27.42,24.77,59.1,57.61,7.84,6.68,21.58,20.45,19.58,18.1,37.52,37.16,11.42,11.74,17.23,16.39,8.32,8.29,23.65,22.94,31.97,31.23,13.32,13.03,6.55,5.68,3.97,3.39,11.0,12.39,16.29,16.52,0.47,0.43,0.36,0.32,0.53,0.49,0.53,0.49,0.66,0.72
2018,loyola-il,10.37,1.8,26.33,22.88,51.94,55.48,7.45,6.7,18.73,20.33,18.88,16.18,33.21,35.15,12.3,9.79,17.0,13.94,5.33,7.82,24.48,20.79,29.82,28.61,15.76,11.76,6.64,6.36,2.48,3.06,11.85,12.88,13.82,16.79,0.51,0.41,0.41,0.32,0.57,0.46,0.58,0.47,0.72,0.7
2018,tennessee,18.2,10.12,25.24,22.52,57.48,54.94,7.85,6.36,20.45,19.94,17.39,16.15,37.03,35.0,15.88,15.0,21.0,21.06,10.03,9.18,22.82,21.61,32.85,30.79,15.82,10.82,6.3,5.64,4.48,3.3,11.61,13.33,19.58,19.52,0.44,0.41,0.39,0.32,0.48,0.46,0.51,0.47,0.76,0.7
2018,wright-state,0.57,-3.64,25.12,23.21,57.62,56.03,6.85,7.74,20.06,22.26,18.26,15.47,37.56,33.76,15.06,11.56,21.0,16.38,8.74,7.35,25.06,23.29,33.79,30.65,13.26,11.97,6.65,5.82,2.21,2.82,12.76,14.97,15.91,20.15,0.44,0.42,0.34,0.35,0.49,0.46,0.5,0.49,0.72,0.7
2018,nevada,14.44,4.92,28.32,26.09,60.47,60.68,9.71,7.47,24.41,23.94,18.62,18.62,36.06,36.74,16.74,13.24,22.41,18.65,8.41,9.47,24.85,23.62,33.26,33.09,16.44,12.94,6.26,4.53,4.09,2.85,9.79,12.74,17.24,19.56,0.47,0.43,0.4,0.31,0.52,0.51,0.55,0.49,0.75,0.71
2018,texas,13.96,10.67,25.79,25.12,58.88,59.55,7.09,6.85,22.48,20.76,18.7,18.27,36.39,38.79,13.06,11.12,19.55,15.52,9.36,9.0,23.94,23.88,33.3,32.88,11.58,12.18,6.21,5.42,4.97,2.85,11.39,12.06,16.09,17.85,0.44,0.42,0.32,0.33,0.52,0.47,0.5,0.48,0.68,0.72
2018,cincinnati,20.25,3.53,26.26,20.24,58.0,54.71,7.29,6.38,20.44,20.65,18.97,13.85,37.56,34.06,14.65,10.29,21.32,15.0,11.5,8.09,23.82,19.65,35.32,27.74,15.97,10.15,7.29,4.94,5.53,2.97,11.0,14.12,15.74,18.38,0.45,0.37,0.36,0.31,0.5,0.41,0.52,0.43,0.68,0.7
2018,georgia-state,3.22,-2.78,26.94,21.97,58.24,55.91,9.26,8.76,23.88,25.62,17.68,13.21,34.35,30.29,12.18,14.59,18.0,20.97,7.5,9.94,23.35,23.53,30.85,33.47,13.29,13.03,7.35,4.91,4.56,3.35,10.88,14.03,18.35,16.68,0.46,0.39,0.39,0.34,0.51,0.44,0.54,0.47,0.67,0.69
2018,xavier,19.06,9.43,28.88,27.09,58.85,62.79,7.82,8.64,21.18,25.88,21.06,18.45,37.67,36.91,18.7,11.67,23.67,15.55,8.39,7.48,27.24,21.67,35.64,29.15,16.64,14.33,5.85,6.61,2.94,3.64,12.3,11.15,16.91,20.82,0.49,0.43,0.37,0.33,0.56,0.51,0.56,0.5,0.79,0.75
2018,texas-southern,-7.53,-5.53,25.82,29.18,58.5,64.32,7.82,7.91,21.53,21.35,18.0,21.26,36.97,42.97,18.18,13.47,25.29,20.18,8.41,10.5,24.38,24.26,32.79,34.76,12.26,15.88,5.59,5.29,3.94,3.91,12.47,11.5,17.62,21.09,0.44,0.46,0.36,0.37,0.49,0.5,0.51,0.52,0.72,0.67
2018,missouri,13.81,9.19,24.31,24.19,53.62,59.38,9.31,7.0,24.22,21.59,15.0,17.19,29.41,37.78,15.34,12.72,20.84,17.34,8.75,8.56,25.06,20.28,33.81,28.84,13.59,11.19,5.16,6.5,4.25,3.47,13.75,10.78,17.91,19.72,0.46,0.41,0.38,0.32,0.51,0.46,0.54,0.47,0.73,0.73
2018,florida-state,15.78,8.5,29.23,26.1,61.68,62.03,8.0,8.48,22.77,23.32,21.23,17.61,38.9,38.71,15.26,13.81,22.29,19.03,10.55,9.48,24.55,22.52,35.1,32.0,15.26,12.84,6.71,5.87,5.16,2.97,12.87,13.58,18.26,18.81,0.48,0.42,0.34,0.37,0.55,0.46,0.54,0.49,0.69,0.73
2018,ohio-state,17.67,9.02,27.94,23.62,57.56,56.97,6.75,7.81,19.12,22.56,21.19,15.81,38.44,34.41,13.19,11.62,18.16,16.53,8.59,7.41,25.47,20.81,34.06,28.22,14.75,11.94,6.03,5.19,4.0,2.62,11.53,11.91,17.38,17.53,0.49,0.42,0.35,0.35,0.55,0.46,0.55,0.49,0.73,0.71
2018,south-dakota-state,6.84,-0.38,28.79,27.29,61.29,63.62,10.62,8.21,26.35,24.56,18.18,19.09,34.94,39.06,16.65,11.26,21.91,15.74,7.62,7.26,28.56,25.12,36.18,32.38,13.5,11.62,4.97,4.76,2.29,2.62,9.76,10.44,16.09,19.26,0.47,0.43,0.4,0.33,0.52,0.49,0.56,0.49,0.76,0.71
2018,gonzaga,18.43,2.6,30.85,23.68,61.32,58.44,9.09,7.41,24.29,20.85,21.76,16.26,37.03,37.59,13.71,12.35,18.97,17.21,9.5,6.76,26.71,20.68,36.21,27.44,15.74,10.97,6.44,5.06,3.71,2.62,11.12,11.85,17.03,18.03,0.5,0.41,0.38,0.35,0.59,0.43,0.58,0.47,0.72,0.7
2018,north-carolina-greensboro,4.54,-3.87,26.35,20.71,59.06,51.03,9.65,6.59,26.94,20.71,16.71,14.12,32.12,30.32,11.12,14.38,15.85,19.62,10.68,6.53,23.59,21.24,34.26,27.76,14.12,10.03,7.74,7.06,3.85,2.26,13.47,14.44,18.47,16.62,0.45,0.41,0.37,0.32,0.52,0.48,0.53,0.47,0.7,0.73
2018,houston,15.99,4.16,27.58,21.3,59.18,53.76,8.64,6.64,22.33,20.27,18.94,14.67,36.85,33.48,13.64,15.67,19.03,22.12,10.27,7.67,25.15,19.85,35.42,27.52,14.91,10.97,6.42,5.06,3.12,2.48,11.79,12.91,21.0,18.39,0.47,0.4,0.39,0.32,0.52,0.44,0.54,0.46,0.72,0.7
2018,san-diego-state,12.23,3.91,27.56,24.16,59.78,57.78,7.34,7.69,21.66,23.56,20.22,16.47,38.12,34.22,15.03,11.91,20.84,16.41,9.56,7.84,25.31,22.31,34.88,30.16,14.91,13.59,6.31,6.19,3.19,3.38,11.75,13.19,17.03,19.09,0.46,0.42,0.33,0.32,0.54,0.48,0.52,0.49,0.72,0.72
2018,michigan,19.03,9.41,26.94,23.23,57.23,54.03,9.14,5.54,24.8,16.4,17.8,17.69,32.43,37.63,11.43,11.54,17.34,16.17,7.63,6.74,23.74,23.09,31.37,29.83,14.8,10.43,6.26,4.06,3.17,3.14,8.71,12.6,15.57,17.69,0.47,0.43,0.37,0.33,0.56,0.47,0.55,0.48,0.66,0.69
2018,montana,6.29,-2.24,28.06,23.12,59.55,53.88,5.55,6.18,16.18,17.21,22.52,16.94,43.36,36.67,16.45,16.3,23.3,22.48,10.15,7.48,23.7,21.88,33.85,29.36,12.76,10.06,7.79,4.97,3.39,3.82,12.24,15.12,21.06,20.0,0.47,0.43,0.36,0.37,0.52,0.46,0.52,0.49,0.7,0.72
2018,texas-am,15.3,10.62,27.72,25.0,60.69,61.97,6.59,7.56,20.16,23.31,21.12,17.44,40.53,38.66,12.97,12.25,19.44,18.0,11.03,9.62,27.22,22.38,38.25,32.0,15.47,14.28,5.59,6.34,5.91,4.22,13.38,11.0,16.75,17.44,0.46,0.41,0.33,0.32,0.53,0.45,0.51,0.47,0.67,0.65
2018,providence,11.12,10.23,25.65,26.09,58.09,58.88,6.38,6.88,19.15,21.47,19.26,19.21,38.94,37.41,16.03,13.62,22.79,18.47,8.76,8.68,23.38,24.68,32.15,33.35,13.76,12.68,6.85,6.62,3.76,3.53,12.18,12.97,17.68,19.47,0.44,0.45,0.34,0.32,0.49,0.52,0.5,0.5,0.71,0.73
2018,north-carolina,20.07,11.78,29.94,26.23,65.11,62.09,8.29,9.71,22.74,25.37,21.66,16.51,42.37,36.71,13.8,10.94,18.63,16.03,12.06,8.09,26.86,21.06,38.91,29.14,18.23,14.57,5.66,6.11,4.26,4.74,11.91,11.23,15.71,17.89,0.46,0.42,0.36,0.38,0.51,0.45,0.52,0.5,0.76,0.68
2018,lipscomb,-2.1,-3.8,28.16,27.09,61.75,60.69,8.12,7.5,24.53,22.12,20.03,19.59,37.22,38.56,18.12,15.81,25.34,22.91,9.31,7.81,27.03,24.84,36.34,32.66,15.72,13.28,6.47,7.03,3.12,4.44,14.5,15.12,19.94,21.72,0.46,0.45,0.33,0.34,0.55,0.51,0.53,0.51,0.71,0.69
2019,duke,26.9,11.97,30.5,25.24,63.91,63.85,7.26,6.5,24.06,22.12,23.24,18.74,39.85,41.74,15.24,10.59,22.09,15.32,12.06,10.09,27.09,22.24,39.15,32.32,15.91,12.32,9.47,6.53,6.82,3.18,12.91,14.18,15.85,17.65,0.48,0.4,0.3,0.29,0.58,0.45,0.54,0.45,0.69,0.67
2019,north-dakota-state,-4.0,-2.07,25.09,26.82,55.03,58.21,9.55,7.39,26.09,20.64,15.55,19.42,28.94,37.58,13.48,11.15,17.42,14.88,5.7,6.7,24.0,23.82,29.7,30.52,11.61,11.97,4.82,5.3,2.48,2.61,10.21,9.88,14.91,16.58,0.46,0.46,0.37,0.36,0.54,0.52,0.55,0.53,0.78,0.75
2019,virginia-commonwealth,11.96,2.87,25.03,21.19,56.59,55.16,7.16,5.09,23.28,18.44,17.88,16.09,33.31,36.72,14.22,14.12,20.38,20.5,9.5,9.03,24.62,22.38,34.12,31.41,13.88,10.81,7.97,6.44,4.53,2.53,13.69,15.56,19.81,19.56,0.44,0.38,0.31,0.28,0.54,0.44,0.51,0.43,0.7,0.69
2019,central-florida,13.37,5.58,24.68,23.06,53.29,58.39,6.81,7.0,19.23,22.35,17.87,16.06,34.06,36.03,15.97,11.16,24.74,17.29,8.0,9.06,24.68,20.68,32.68,29.74,13.26,12.52,5.74,5.61,4.48,2.77,11.32,11.84,16.9,21.45,0.47,0.4,0.36,0.32,0.52,0.45,0.53,0.46,0.66,0.65
2019,mississippi-state,15.96,9.07,27.61,24.97,58.48,57.12,8.61,7.3,22.79,20.7,19.0,17.67,35.7,36.42,13.52,12.88,18.91,18.09,10.15,8.94,22.94,20.21,33.09,29.15,14.24,12.52,8.09,5.91,4.97,3.67,13.03,13.45,17.09,16.48,0.47,0.44,0.37,0.35,0.53,0.49,0.55,0.5,0.73,0.71
2019,liberty,5.27,-3.88,27.09,21.79,55.24,52.5,8.82,6.35,24.03,19.85,18.26,15.44,31.21,32.65,11.0,10.82,14.26,16.15,6.53,6.65,23.62,20.82,30.15,27.47,14.85,10.03,6.38,5.21,2.68,2.59,10.71,13.24,15.09,15.44,0.49,0.42,0.37,0.32,0.59,0.47,0.57,0.48,0.77,0.66
2019,virginia-tech,19.28,7.79,25.75,21.56,54.16,53.16,9.59,8.84,24.34,26.66,16.16,12.72,29.81,26.5,12.91,10.12,17.03,14.03,7.53,7.78,22.09,19.78,29.62,27.56,15.34,12.16,6.66,5.06,2.31,2.94,10.97,13.62,15.28,16.31,0.48,0.41,0.39,0.33,0.55,0.48,0.56,0.49,0.75,0.73
2019,saint-louis,5.06,2.23,23.89,22.23,57.14,54.29,5.74,6.46,18.63,20.63,18.14,15.77,38.51,33.66,13.54,12.83,22.66,17.86,12.17,7.26,24.51,22.77,36.69,30.03,12.97,12.2,7.09,5.91,4.06,3.97,12.4,12.54,17.46,18.86,0.42,0.41,0.32,0.32,0.47,0.47,0.47,0.47,0.59,0.72
2019,maryland,16.01,10.09,25.22,23.25,55.53,58.59,7.25,7.38,20.53,23.06,17.97,15.88,35.0,35.53,13.66,11.19,18.25,15.56,9.44,7.88,26.5,20.03,35.94,27.91,13.22,12.09,4.34,7.12,4.75,3.44,12.84,9.19,15.47,17.59,0.45,0.4,0.36,0.32,0.51,0.45,0.52,0.46,0.73,0.71
2019,belmont,9.12,-2.6,31.84,27.0,63.74,63.55,10.48,7.74,28.1,22.55,21.35,19.26,35.65,41.0,13.26,12.13,17.97,17.29,7.61,8.29,28.68,23.87,36.29,32.16,19.87,12.16,6.84,6.13,3.77,3.58,11.23,12.29,15.52,16.52,0.5,0.42,0.37,0.34,0.6,0.47,0.59,0.48,0.74,0.73
2019,louisiana-state,16.5,9.15,28.5,25.66,61.72,58.88,6.84,7.84,21.19,23.0,21.66,17.81,40.53,35.88,17.53,13.88,23.25,20.16,12.47,9.19,23.94,21.38,36.41,30.56,13.12,11.34,9.09,6.56,4.31,2.97,12.91,14.69,18.66,19.72,0.46,0.44,0.33,0.34,0.54,0.5,0.52,0.5,0.74,0.68
2019,yale,5.52,-1.24,29.86,25.9,60.0,63.07,7.66,7.55,20.59,24.21,22.21,18.34,39.41,38.86,13.76,13.86,18.69,18.93,7.66,8.21,28.59,23.17,36.24,31.38,17.07,12.72,5.93,6.97,4.34,3.0,12.93,11.1,17.03,17.31,0.5,0.41,0.37,0.31,0.56,0.48,0.56,0.47,0.74,0.75
2019,louisville,17.28,11.04,25.09,23.94,57.82,59.06,8.64,6.91,25.27,21.79,16.45,17.03,32.55,37.27,15.73,13.03,20.3,18.7,8.76,8.33,27.12,23.73,35.88,32.06,13.39,11.58,4.45,5.85,3.0,3.45,12.12,11.06,17.24,19.3,0.44,0.41,0.34,0.31,0.5,0.46,0.51,0.47,0.78,0.7
2019,minnesota,12.52,11.27,24.71,25.53,56.53,58.79,5.24,6.71,16.29,19.79,19.47,18.82,40.24,39.0,16.15,11.41,23.76,16.65,9.41,8.21,23.82,23.03,33.24,31.24,14.88,12.82,4.79,5.97,4.0,4.5,11.41,10.85,16.18,19.21,0.44,0.44,0.31,0.34,0.48,0.48,0.48,0.49,0.67,0.7
2019,michigan-state,24.93,12.34,27.76,23.32,57.18,61.71,8.29,7.26,21.62,22.85,19.47,16.06,35.56,38.85,15.0,11.62,20.0,17.12,9.62,8.65,28.5,19.82,38.12,28.47,18.94,12.38,5.24,6.41,5.47,2.94,12.41,9.65,16.91,18.29,0.49,0.38,0.38,0.31,0.55,0.42,0.56,0.44,0.75,0.67
2019,bradley,-0.08,-0.9,23.24,22.24,53.59,54.06,6.79,7.09,18.59,21.59,16.44,15.15,35.0,32.47,13.32,13.41,19.24,18.76,8.26,7.68,23.68,22.79,31.94,30.47,12.09,11.94,5.38,5.68,3.79,2.5,11.94,11.82,17.5,18.53,0.43,0.41,0.36,0.33,0.47,0.47,0.5,0.48,0.69,0.69
2019,north-carolina,23.94,11.35,31.0,25.88,66.88,62.64,8.76,8.76,23.97,26.61,22.24,17.12,42.91,36.03,15.3,12.36,20.64,18.09,11.24,7.97,29.0,23.0,40.24,30.97,19.03,14.15,7.18,6.7,3.55,4.79,12.88,13.76,17.15,17.85,0.46,0.42,0.36,0.33,0.51,0.47,0.53,0.49,0.72,0.7
2019,iona,-4.78,-5.5,26.09,27.03,57.56,60.81,8.81,9.59,25.12,26.09,17.28,17.44,32.44,34.72,15.84,11.97,21.38,17.53,7.34,9.38,23.66,24.06,31.0,33.44,13.16,15.09,6.78,5.47,2.78,3.69,12.06,12.91,17.19,18.78,0.45,0.45,0.35,0.37,0.53,0.5,0.53,0.52,0.74,0.68
2019,utah-state,11.97,0.89,27.65,22.5,58.35,57.56,7.85,8.0,22.12,23.03,19.79,14.5,36.24,34.53,15.97,13.79,21.38,19.44,9.21,6.35,27.76,21.53,36.97,27.88,17.21,11.44,6.24,6.03,4.21,3.35,12.29,12.09,18.56,19.59,0.47,0.39,0.36,0.35,0.55,0.42,0.54,0.46,0.74,0.71
2019,washington,12.01,7.01,24.56,22.44,54.26,54.15,7.47,6.32,21.59,19.12,17.09,16.12,32.68,35.03,13.24,13.18,19.06,18.68,7.91,9.82,20.38,21.68,28.29,31.5,11.68,13.12,9.0,6.15,5.74,2.47,13.0,15.65,18.38,18.41,0.46,0.42,0.34,0.33,0.53,0.46,0.53,0.48,0.7,0.7
2019,auburn,20.84,10.92,27.31,23.09,61.0,53.31,11.31,8.31,30.06,23.57,16.0,14.77,30.94,29.74,13.63,13.63,19.11,19.26,10.57,8.89,21.11,22.66,31.69,31.54,14.4,11.97,9.43,5.8,4.83,3.57,11.94,17.11,18.17,17.34,0.45,0.44,0.37,0.36,0.52,0.5,0.54,0.51,0.7,0.71
2019,new-mexico-state,10.05,-2.38,27.56,22.44,60.03,53.68,9.38,7.06,28.0,21.29,18.18,15.38,32.03,32.38,13.65,12.21,20.21,17.35,12.12,6.26,25.12,20.79,37.24,27.06,14.71,8.71,5.62,4.85,2.62,1.88,11.62,13.03,18.03,20.32,0.46,0.42,0.33,0.34,0.57,0.48,0.54,0.49,0.67,0.67
2019,kansas,18.35,12.79,27.29,25.0,59.06,61.26,7.24,8.53,20.65,25.38,20.06,16.47,38.41,35.88,13.56,11.56,19.44,16.97,9.26,9.56,26.09,23.35,35.35,32.91,13.32,13.21,6.85,6.47,3.94,3.44,13.24,12.76,16.88,17.26,0.46,0.41,0.36,0.34,0.52,0.46,0.53,0.48,0.7,0.69
2019,northeastern,3.95,-0.7,26.18,25.91,54.27,56.67,9.76,6.85,25.15,20.36,16.42,19.06,29.12,36.3,13.97,11.61,18.61,15.88,6.12,6.97,23.67,22.7,29.79,29.67,14.33,11.85,6.15,5.42,2.15,2.09,10.88,10.94,15.97,17.48,0.48,0.46,0.39,0.33,0.56,0.53,0.57,0.52,0.76,0.72
2019,iowa-state,18.07,9.3,27.97,25.12,58.65,59.97,8.47,7.97,23.21,23.59,19.5,17.15,35.44,36.38,13.03,10.12,17.79,14.15,8.18,9.12,24.35,22.5,32.53,31.62,15.24,12.53,7.0,5.18,4.65,2.65,10.71,12.24,14.76,16.38,0.48,0.42,0.36,0.34,0.55,0.47,0.55,0.49,0.73,0.7
2019,ohio-state,13.89,11.0,24.15,23.18,55.27,55.15,7.55,6.82,21.97,20.64,16.61,16.36,33.3,34.52,13.79,13.03,18.79,17.52,7.91,7.7,24.0,22.94,31.91,30.64,14.24,11.79,5.91,5.97,2.52,3.12,12.27,11.91,17.91,18.67,0.44,0.42,0.34,0.33,0.5,0.48,0.51,0.49,0.72,0.74
2019,houston,18.91,4.61,26.53,20.29,59.71,55.29,9.21,6.26,25.62,22.71,17.32,14.03,34.09,32.59,13.35,14.38,19.03,20.79,10.88,7.97,26.18,21.38,37.06,29.35,14.85,10.18,6.44,5.32,4.5,2.29,10.82,11.94,19.06,17.5,0.44,0.37,0.36,0.28,0.51,0.44,0.52,0.43,0.71,0.68
2019,georgia-state,2.44,0.65,26.82,25.42,57.82,60.21,9.82,8.97,25.33,27.18,17.0,16.45,32.48,33.03,13.61,13.12,20.52,18.73,7.12,10.7,23.06,24.76,30.18,35.45,12.42,14.85,7.97,5.03,4.76,3.12,11.36,14.7,17.33,17.61,0.46,0.42,0.38,0.33,0.53,0.5,0.55,0.5,0.65,0.7
